smiles,lipo,description
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)Cc3ccccc3C(=O)O)C(=O)C(F)(F)F,1.14,
CCN(CC)c1ccc2C=C(C(=O)C)C(=O)Oc2c1,2.0,
CCOC(=O)c1c(nc2cc(C)ccn12)c3ccccc3,3.8,
CN(c1ccc(cc1)c2cc(ccc2OCC(=O)O)C(F)(F)F)S(=O)(=O)C,-0.81,
CN(c1ccccc1)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,3.47,
Nc1ncnc2c1ncn2[C@@H]3O[C@H](CSCCCNC(=O)NCc4ccccc4)[C@@H](O)[C@H]3O,0.9,
COc1cc2ncnc(Nc3cc4ccccc4cn3)c2cc1OC,3.9,
Oc1ccc2C[C@H]3N(CC4CC4)CC[C@@]56[C@@H](Oc1c25)c7[nH]c8ccccc8c7C[C@@]36O,2.7,
CNC(=O)c1cnn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3,-0.54,
COCCNC(=O)c1ccc(Nc2ncc3cc(ccc3n2)c4ccnc(C)c4)cc1,3.56,
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3c[nH]c4ncccc34)c2C(=O)N5C[C@H](O)CO5,2.04,
O=S(=O)(Nc1nc(nn1Cc2ccccc2)c3ccccc3)c4ccccc4,1.25,
CNC(=O)Nc1nc2ccc(cn2n1)c3cncc(c3)S(=O)(=O)NC(C)(C)C,1.58,
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CCO)CC5,3.2,
NC1(CCC1)c2ccc(cc2)N3C(=O)c4ccccc4N=C3c5ccccc5,1.6,
CC(=O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.37,
CCN(CC)CCOC(=O)c1ccc(N)cc1,0.0,"This molecule is a benzoate ester, formally the result of esterification of 4-aminobenzoic acid with 2-diethylaminoethanol but formed experimentally by reaction of ethyl 4-aminobenzoate with 2-diethylaminoethanol. It has a role as a local anaesthetic, a central nervous system depressant, a peripheral nervous system drug and a drug allergen. It is a benzoate ester, a substituted aniline and a tertiary amino compound. It is functionally related to a 2-diethylaminoethanol and a 4-aminobenzoic acid. It is a conjugate base of a procaine(1+). A local anesthetic of the ester type that has a slow onset and a short duration of action. It is mainly used for infiltration anesthesia, peripheral nerve block, and spinal block. (From Martindale, The Extra Pharmacopoeia, 30th ed, p1016). Procaine has also been investigated as an oral entry inhibitor in treatment-experienced HIV patients. This molecule is a benzoic acid derivative with local anesthetic and antiarrhythmic properties. This molecule binds to and inhibits voltage-gated sodium channels, thereby inhibiting the ionic flux required for the initiation and conduction of impulses. In addition, this agent increases electrical excitation threshold, reduces rate of rise of action potential and slows nerve impulse propagation thereby causing loss of sensation. This molecule is only found in individuals that have used or taken this drug. It is a local anesthetic of the ester type that has a slow onset and a short duration of action. It is mainly used for infiltration anesthesia, peripheral nerve block, and spinal block. (From Martindale, The Extra Pharmacopoeia, 30th ed, p1016). [PubChem]This molecule acts mainly by inhibiting sodium influx through voltage gated sodium channels in the neuronal cell membrane of peripheral nerves. When the influx of sodium is interrupted, an action potential cannot arise and signal conduction is thus inhibited. The receptor site is thought to be located at the cytoplasmic (inner) portion of the sodium channel. This molecule has also been shown to bind or antagonize the function of N-methyl-D-aspartate (NMDA) receptors as well as nicotinic acetylcholine receptors and the serotonin receptor-ion channel complex."
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CC4CCCO4)n2,2.82,
CC1(O)CN(C1)S(=O)(=O)c2ccc3C(=CNC(=O)c3c2)C(=O)NC[C@@H](O)CN4CCC(CC4)Oc5ccc(Cl)c(Cl)c5,2.54,
NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,0.97,"This molecule is a phenylalanine derivative. This molecule is a racemic mixture of liothyronine, a synthetic version of triiodothyronine (T3), the primary active thyroid hormone. Like endogenous T3, DL-liothyronine exerts its many metabolic effects through control of gene expression, thereby resulting in the production of proteins that are involved in normal metabolism, growth, and development. Other physiologic effects of liothyronine include promoting gluconeogenesis, increasing utilization and mobilization of glycogen stores, and elevating basal metabolic rate."
O=C1C(=O)c2ccccc2c3ccccc13,2.6,
Clc1ccc(CN2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,1.84,
CC1(C)CCC(=C(CN2CCN(CC2)c3ccc(cc3)C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc6ccccc6)c(c4)S(=O)(=O)C(F)(F)F)C1)c7ccc(Cl)cc7,0.64,
Fc1ccc(cc1)n2cc(C3CCNCC3)c4cc(Cl)ccc24,2.4,
CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4ccoc34)n2)c1,3.52,
CCN1C=C(C=C(C)C1=O)[C@@]2(N=C(N)c3c(F)cccc23)c4cccc(c4)c5cc(ccn5)C#CC,4.4,
COC(=O)NC1=CN=C(N(CC(=O)NC(C(C)C)C(=O)C(F)(F)F)C1=O)c2ccc(F)cc2,1.82,
CCCCNc1nc(N)c2NC(=O)N(Cc3ccc(OCCN(C)C)nc3)c2n1,1.9,
CC(N)C(=O)Nc1c(C)cccc1C,-0.15,
NC1CCN(CC1)c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl,1.19,
COc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,2.92,
Cc1ccc(OC(=O)N2CCN3CCC2CC3)cc1,1.02,
CC(=O)Nc1ccc2cnn(c3cc(NC4CC4)n5ncc(C#N)c5n3)c2c1,3.44,
CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc4ccccc24)c(O)c1,0.77,
CN1CCOc2nc(ccc12)C#Cc3ccccc3,3.8,
CCOC(=O)CN(c1ccccc1C)S(=O)(=O)c2ccc(Cl)cc2,4.03,
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCCN(C2)C(=O)Cc3ccccc3,1.32,
[O-][n+]1cc(ccc1Cl)C(=O)Nc2ccc(F)cc2,1.38,
N#Cc1ccc(Nc2nccc(NC3CC3)n2)cc1,3.01,
Nc1ccccc1NC(=O)c2ccc(cc2)c3ncc(CN4CCC4)cc3C#N,1.22,
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OCC(F)F,2.3,
CN(C)CC(O)COc1ccc(Nc2nccc(n2)N(CC#N)c3cc(Cl)ccc3Cl)cc1,2.4,
CN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCCC4)n1)c5cc(CO)ccc5C,3.8,
Cn1nc(cc1NC(=O)Nc2ccc(Cl)cc2)C(C)(C)C,3.97,
CC1Nc2cc(Cl)c(cc2C(=O)N1c3ccccc3C)S(=O)(=O)N,1.64,
Cn1cnc(c2ccccc2)c1C#Cc3ccnc(N)n3,2.94,
CNC(=O)c1cc(C(=O)c2ccc(Cl)cc2)c(Br)[nH]1,3.1,
CN1CC(C1)n2nccc2c3cc(Cl)ccc3Oc4cc(F)c(cc4F)S(=O)(=O)Nc5ncns5,1.0,
Oc1ccc(Nc2nc(cs2)c3ccc(cc3)C#N)cc1,4.1,
CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,2.09,
Cc1ccc(cc1)S(=O)(=O)c2ccccc2,2.74,
CC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(F)cc4,2.4,
COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1NCCN4CCCCC4,2.52,
COc1ccc(Sc2c(C)n(CC(=O)O)c3ccc(C)cc23)cc1,1.01,
CC(NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(C)cc2)c3ccccc3)C(C)(C)C,1.21,
Cc1ccc2c(c1)c(Sc3ccc(Cl)cc3)c(C)n2CC(=O)O,2.18,
Clc1cccc(NC(=O)c2ccccn2)c1,3.4,
CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)N[C@@H]3CC[C@@H](C)CC3)C1=O,1.73,
Clc1ccc(cc1)c2oc(cc2)C(=O)N(Cc3ccccn3)c4ccc(cc4)N5CCNCC5,3.0,
O=C1NC=Nc2scc(c3cccs3)c12,2.18,
CC(C)N1C(=O)N(CC2CC2)c3nn(Cc4ccnc5ccc(Cl)cc45)c(c6cncn6C)c3C1=O,4.02,
OCCN1CCN(CCCN2c3ccccc3Sc4ccc(Cl)cc24)CC1,3.6,
O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCN(CC3)c4nc5ncccc5s4,1.4,
Nc1ccccc1NC(=O)c2ccc(cc2)c3nccs3,2.3,
CCN1CCOc2cc(COc3ccccc3)cnc12,3.7,
Nc1ncc([nH]1)c2ccc(F)cc2,1.39,
Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc5ccccn5,2.87,
COc1ccc(cn1)c2ccc3nc(N)sc3c2,3.2,
COc1ccc(cc1)c2ccnc(N)n2,2.08,
O=C(NC1(CC1)C#N)[C@@H]2CCCC[C@H]2C(=O)N3CCc4[nH]c5ccccc5c4C3,2.66,
NC(=O)NC(=O)C(Nc1ccc2CCCc2c1)c3ccccc3,3.3,
COc1cc2nnc(C(=O)N)c(Nc3cccc(Cl)c3F)c2cc1N4CCN(C)CC4,2.35,
CS(=O)(=O)Cc1cc(nc(n1)c2cccc(CO)c2)N3CCOCC3,1.0,
Cc1ccc2c(c1)c(c(C)n2CC(=O)O)c3ccnc4c(cccc34)C#N,0.52,
CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,3.24,"This molecule is an anthelmintic agent used predominantly in treatment of echinococcosis, a parasitic worm that causes cysts in liver and lung. This molecule therapy is commonly associated with mild and transient serum enzyme elevations and rarely can lead to clinically apparent acute liver injury. This molecule is a carbamate ester that is methyl 1H-benzimidazol-2-ylcarbamate substituted by a propylsulfanyl group at position 5. It is commonly used in the treatment of parasitic worm infestations. It has a role as a tubulin modulator, a microtubule-destabilising agent and an anthelminthic drug. It is a carbamate ester, a benzimidazolylcarbamate fungicide, an aryl sulfide and a member of benzimidazoles. This molecule is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38) This molecule is an Anthelmintic. The mechanism of action of albendazole is as a Cytochrome P450 1A Inducer. This molecule is a broad-spectrum, synthetic benzimidazole-derivative anthelmintic. This molecule interferes with the reproduction and survival of helminths by inhibiting the formation of microtubules from tubulin. This leads to an impaired uptake of glucose, a depletion of glycogen stores, and results in the worm's death. This molecule is used in the treatment of dog and pork tapeworm-causing diseases, including hydatid disease and neurocysticercosis. This molecule may also be used to treat a variety of other roundworm infections. (NCI05) This molecule is an anti-parasitic prescription medicine approved by the U.S. Food and Drug Administration (FDA) for the treatment of two types of parasitic infections: neurocysticercosis and hydatid disease. This molecule is only found in individuals that have used or taken this drug. It is a benzimidazole broad-spectrum anthelmintic structurally related to mebendazole that is effective against many diseases. (From Martindale, The Extra Pharmacopoeia, 30th ed, p38). This molecule causes degenerative alterations in the tegument and intestinal cells of the worm by binding to the colchicine-sensitive site of tubulin, thus inhibiting its polymerization or assembly into microtubules. The loss of the cytoplasmic microtubules leads to impaired uptake of glucose by the larval and adult stages of the susceptible parasites, and depletes their glycogen stores. Degenerative changes in the endoplasmic reticulum, the mitochondria of the germinal layer, and the subsequent release of lysosomes result in decreased production of adenosine triphosphate (ATP), which is the energy required for the survival of the helminth. Due to diminished energy production, the parasite is immobilized and eventually dies."
CCOc1ccc2nc(N)sc2c1,2.4,"This molecule is an off-white powder. (NTP, 1992)"
N(c1ccccc1)c2ccnc3ccccc23,2.78,
C[C@]12N[C@H](Cc3ccccc13)c4ccccc24,1.6,
COc1cc(ccc1Cn2ccc3ccc(cc23)C(=O)NCC4CCCC4)C(=O)NS(=O)(=O)c5ccccc5,1.93,
NC1=NN(CC1)c2cccc(c2)C(F)(F)F,2.55,
O[C@@H](CNCCCOCCNCCc1cccc(Cl)c1)c2ccc(O)c3NC(=O)Sc23,-0.03,
CC(C)(C(=O)Nc1oc(nn1)C(=O)Nc2ccc(cc2)N3CCOCC3)c4ccc(Cl)cc4,2.96,
Cc1ccc(cc1)C(=O)N2CCC(CC2)C(=O)c3ccc(Cl)cc3,3.79,
c1ccc(nc1)c2nc3ccccc3[nH]2,2.5,
CCN(CC)C(=O)c1ccc(cc1)C(=C2CCN(Cc3ccc(F)cc3)CC2)c4cccnc4,3.65,
OC(=O)CO[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4sc(Cl)c(Cl)c4[nH]3,1.38,
COc1cc(CCc2cc(Nc3ccnc(NCc4ccccn4)n3)n[nH]2)cc(OC)c1,3.5,
[O-][N+](=O)c1cc(ccc1NCCSc2ccccc2)S(=O)(=O)NC(=O)c3ccc(cc3)N4CCNCC4,-0.04,
Nc1cc(nc2ccc(Nc3cc(nc(N)n3)c4ccc(cc4)C(F)(F)F)cc12)c5ccc(F)cc5,1.54,
Fc1cnc(NC(=O)[C@H](CC2CCOCC2)c3ccc(cc3)S(=O)(=O)C4CC4)s1,3.19,
NC(=N)SCc1ccc(Cl)c(Cl)c1,1.28,
N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3cncn3,1.7,
Cc1ccc(COC(=O)N2CCC(CNc3ncccn3)CC2)cc1,3.6,
COC[C@H](C)Oc1cc(O[C@@H](C)Cc2ccccc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,1.5,
Oc1ncc(NCc2ccccc2)c(O)n1,0.82,
COc1cc(ccc1Nc2ccccc2C(=O)O)c3ccc(Nc4ccccc4C(=O)O)c(OC)c3,1.8,
COc1cc(cc(OC)c1OC)C(=O)c2cc(Cl)ccc2N,3.38,
Nc1ccccc1NC(=O)c2ccc(cc2)c3ncccc3C#N,1.58,
CN(C)CC1CCn2c(C1)c(C3=C(C(=O)NC3=O)c4cn(C)c5ccccc45)c6ccccc26,2.88,
COc1ccc2cc(CCC(=O)C)ccc2c1,3.06,
C[C@@H]1CN(CCN1C(=O)[C@@H]2CCCC[C@H]2C(=O)NC3(CC3)C#N)c4ccc5c(C)noc5c4,2.67,
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N[C@H]2CCN(Cc3ccccc3)C2,1.49,
Oc1ccc(NC(=O)c2ccc(O)cc2)cc1,1.5,
COC(=O)[C@H](Cc1ccc(cc1)[N+](=O)[O-])NC(=O)c2cccc3ccccc23,3.58,
COc1cc(ccc1Nc2ncc3N(C)C(=O)CCN(C4CCCCC4)c3n2)C(=O)NC5CCN(C)CC5,2.87,
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)N)n2,2.39,
Cc1ccc(OCC(=O)O)c(c1)n2nc3ccccc3n2,-0.84,
C[C@@H]1CNc2c(sc3ccc4nc(ccc4c23)c5ccc(C)nc5)C(=O)N1,3.6,
CC1=C(Cc2ccccc2)C(=O)n3nc(NCc4ccc(Cl)cc4)nc3N1,3.7,
Fc1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,0.9,
N(c1ccccc1)c2ccccc2,3.2,
CSCCC(NC(=O)c1ccccc1)c2nc3ccccc3n2Cc4ccc(cc4)C#N,4.24,
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)C(=O)OC(C)(C)C,3.33,
Oc1cccc2ccccc12,2.5,"This molecule is a naphthol carrying a hydroxy group at position 1. It has a role as a genotoxin and a human xenobiotic metabolite. This molecule is a natural product found in Selaginella sinensis, Juglans nigra, and Magnolia liliiflora with data available. This molecule is a metabolite of carbaryl and naphthalene that is an intermediate in Metabolism of xenobiotics by cytochrome P450. It is generated by spontaneous reaction from (1R,2S)-Naphthalene epoxide then is it converted to 1,4-Dihydroxynaphthalene. Although 1-Naphthol is not persistent in the body, a single urine sample may adequately predict exposure over several months to chlorpyrifos, which is a broad-spectrum organophosphate insecticide. In adult men, TCPY and 1N were associated with reduced testosterone levels  (A3198, A3199)."
CCN1CCN(CC1)C(=O)c2cc3cc(Cl)ccc3[nH]2,3.14,
COc1cccc2c1c(NS(=O)(=O)c3ccc(Cl)s3)nn2Cc4cccc(CNC(=O)[C@@H]5COCCN5)c4,1.61,
COc1ccc2c(c1)cc(C(=O)O)n2Cc3ccc(Cl)c(Cl)c3,1.66,
NC(=O)c1cccc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,1.61,
C[C@H](N)C(=O)N[C@@H](CCc1ccccc1)\C=C\S(=O)(=O)c2ccccc2,1.66,
CN1CCNc2nc(CCOc3ccc(C[C@H](NC(=O)c4c(Cl)cccc4Cl)C(=O)O)cc3)ccc12,0.07,
C(Sc1nc2cccnc2[nH]1)c3ccccc3,3.22,
OC(c1ccc(cc1)N(CC(F)(F)F)S(=O)(=O)c2ccccc2)(C(F)(F)F)C(F)(F)F,4.5,
C[C@H](Nc1nc(Nc2ncc(C#N)s2)cc(n1)N3CCOCC3)c4ncc(F)cn4,2.26,
CCN(CC)CCNC(=O)c1ccc(N)cc1,-0.92,"This molecule is a benzamide that is 4-aminobenzamide substituted on the amide N by a 2-(diethylamino)ethyl group. It is a pharmaceutical antiarrhythmic agent used for the medical treatment of cardiac arrhythmias. It has a role as a sodium channel blocker, an anti-arrhythmia drug and a platelet aggregation inhibitor. A derivative of procaine with less CNS action. This molecule is an Antiarrhythmic. This molecule is an oral antiarrhythmic agent that has been in use for more than 60 years. Long term procainamide therapy is known to induce hypersensitivity reactions, autoantibody formation and a lupus-like syndrome but is a rare cause of clinically apparent acute liver injury."
CC(C)Oc1cc(OCCc2ccsc2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,1.74,
O=C(Nc1ccc(Nc2ccc(NC(=O)c3ccccc3)c4C(=O)c5ccccc5C(=O)c24)c6C(=O)c7ccccc7C(=O)c16)c8ccccc8,2.63,
COc1ccc(cc1OC)C(=O)Nc2cc(NC(=O)c3cccc(c3)N(C)C)ccc2Br,3.49,
COc1ccccc1CN[C@H]2CCCN[C@H]2c3ccccc3,1.5,
NC(=O)c1cccc(O[C@@H]2C[C@H]3CC[C@@H](C2)N3CC4CC4)c1,0.07,
CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NC(=O)OCc3cc(C)nc(C)c3)C(=O)C(F)(F)F,2.38,
COCCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc4ccccn34)cc1,3.41,
CN[C@@H](C)[C@H](O)c1ccccc1,-1.15,"This molecule is a phenethylamine alkaloid that is 2-phenylethanamine substituted by a methyl group at the amino nitrogen and a methyl and a hydroxy group at position 2 and 1 respectively. It has a role as a nasal decongestant, a sympathomimetic agent, a vasoconstrictor agent, a xenobiotic, an environmental contaminant, a plant metabolite and a bacterial metabolite. It is a member of phenylethanolamines and a phenethylamine alkaloid. It is a conjugate base of a (-)-ephedrinium. This molecule was first described in western literature in 1888, as a naturally occurring component of the ephedra plant, along with [pseudoephedrine]. This molecule acts as both a direct and indirect sympathomimetic. It is an alpha- and beta-adrenergic receptor agonist; however, it also causes the indirect release of norepinephrine from sympathetic neurons, inhibiting norepinephrine reuptake and displacing more norepinephrine from storage vesicles. This molecule is used for its vasoconstrictive, positive chronotropic, and positive inotropic effects. This molecule and [phenylephrine] are still used to treat hypotension, but their use in other indications has decreased due to the development of more selective adrenergic agonists. This molecule was granted a type 7 FDA Approval on 29 April 2016. This molecule is an alpha-Adrenergic Agonist, and beta-Adrenergic Agonist, and Norepinephrine Releasing Agent. The mechanism of action of ephedrine is as an Adrenergic alpha-Agonist, and Adrenergic beta-Agonist. The physiologic effect of ephedrine is by means of Increased Norepinephrine Activity. This molecule is an alkaloid that is an hydroxylated form of phenethylamineand sympathomimetic amine, with potential bronchodilatory and anti-hypotensive activities. Following administration, ephedrine activates post-synaptic noradrenergic receptors. Activation of alpha-adrenergic receptors in the vasculature induces vasoconstriction, and activation of beta-adrenergic receptors in the lungs leads to bronchodilation. This molecule is a natural product found in Ephedra likiangensis, Ephedra pachyclada, and other organisms with data available. This molecule is only found in individuals who have consumed this drug. This molecule is an alpha- and beta-adrenergic agonist that may also enhance release of norepinephrine. It has been used in the treatment of several disorders including asthma, heart failure, rhinitis, and urinary incontinence, and for its central nervous system stimulatory effects in the treatment of narcolepsy and depression. It has become less extensively used with the advent of more selective agonists. [PubChem] This molecule is similar in molecular structure to the well-known drugs phenylpropanolamine and methamphetamine, as well as to the important neurotransmitter epinephrine (adrenalin). Chemically, it is an alkaloid with a phenethylamine skeleton found in various plants in the genus Ephedra (family Ephedraceae). It works mainly by increasing the activity of norepinephrine (noradrenalin) on adrenergic receptors. It is most usually marketed as the hydrochloride or sulfate salt."
FC(F)(F)c1cccc2c3CN(CCc3[nH]c12)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,3.75,
OC(=O)[C@H](Cc1ccc(OCCNc2nc3ccccc3[nH]2)cc1)NC(=O)c4c(Cl)cccc4Cl,0.6,
COc1nc(N)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O,-0.58,
C[C@@H]1NC(C)(C)CO[C@@]1(O)c2cccc(Cl)c2,1.69,
CCN(C1CCN(CCC(N2CCN(CC2)c3ccccc3)c4ccccc4)CC1)C(=O)Cc5ccc(cc5)S(=O)(=O)C,2.67,
CN1CCN(CC1)C(=O)[C@@H]2CCCC[C@H]2C(=O)NCC#N,-0.1,
Fc1ccc(cc1Cl)C2CNCC=CC2,1.33,
Clc1cc(Cl)cc(c1)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,3.36,
CN1CCC(CC1)(c2cc(nc(n2)c3cccc4[nH]ccc34)N5CCOCC5)S(=O)(=O)C,1.9,
C[C@@H](NC(=O)c1cccnc1Oc2ccccc2)c3ccccc3,3.14,
CC1=CN([C@H]2CCCN(C2)S(=O)(=O)c3ccc(O)c(Oc4ccc(Cl)cc4)c3)C(=O)NC1=O,2.12,
CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C)c3cc(C)cc(C)c3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1.93,
CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(OC)cc2)C1)C(C)(C)C,1.45,
COC(=O)COc1ccc(O)cc1,0.92,
C(=C\c1nn[nH]n1)/c2ccccc2,-0.4,
CN(C)CCC=C1c2ccccc2C=Cc3ccccc13,2.83,
Oc1ccc(CCNCCCCCCNC(=O)Nc2ccccc2)c3sc(O)nc13,1.26,
CC1SC2=C(C(=O)O)C(=O)c3cc(F)c(cc3N12)N4CCNCC4,-1.1,
COc1ccccc1S(=O)(=O)NC(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,0.89,
O[C@H]([C@H](Cc1ccccc1)NC(=O)c2cc3cc(Cl)ccc3[nH]2)C(=O)N4C[C@@H](O)[C@@H](O)C4,2.8,
CCOc1ccc(cc1)N2C(=O)c3cccnc3N=C2[C@@H](C)N(CC4CCN(C)CC4)C(=O)Cc5ccc(F)c(c5)C(F)(F)F,1.4,
CC1(C)Cc2c(c3ccccc3)c(c(CC(=O)O)n2C1)c4ccc(Cl)cc4,3.07,
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Oc3cccc4ccccc34)c2C(=O)N5CC[C@@H](O)C5,2.87,
Fc1ccccc1COc2cc(OCCCN3CCCC3)ccc2C(=O)Nc4ccccc4,3.85,
CCC(=O)NCC[C@@H]1CCc2ccc3OCCc3c12,2.57,
CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3,2.5,
Oc1ccc(CC(=O)c2ccc(O)cc2O)cc1,2.54,
Clc1cccc(Cl)c1c2nnc3cccc(Cl)n23,2.66,
CNCCCN1c2ccccc2CCc3ccccc13,1.24,
C[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,-0.3,
O[C@@H](CNCCc1cccc(CNCCc2ccccn2)c1)c3ccc(O)c4NC(=O)Sc34,-0.07,
CC(=O)NC[C@H]1CN(C(=O)O1)c2ccc(c(F)c2)n3ccc(c3)C#N,1.6,
CS(=O)(=O)C1(CC1)c2cc(nc(n2)c3ccccc3)N4CCOCC4,2.6,
COc1ccc2N=CC(=O)N(CCN3CC[C@H](NCc4ccc5OCC(=O)Nc5n4)[C@H](O)C3)c2c1,0.39,
Clc1ccc(cc1)S(=O)(=O)Nc2nnc(s2)c3ccccc3,1.14,
CN1SC(=O)c2cc(ccc12)S(=O)(=O)NC3CC3,1.3,
COc1ccc(cc1OC)c2cc(NC(=O)Cc3ccc4ccccc4c3)[nH]n2,3.1,
CN([C@@H]1CCN(Cc2ccc(nc2)C(F)(F)F)C[C@@H]1F)C(=O)Cc3ccc(cc3)n4cnnn4,1.8,
COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)C4CCCO4,0.9,
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(C)n4,2.6,
COc1cc(ccc1Cn2ccc3ccc(NC(=O)OC4CCCC4)cc23)C(=O)NS(=O)(=O)c5ccccc5,2.2,
CCCc1c(O)c(ccc1OCc2ccc(cc2)C(=O)O)C(=O)C,2.1,
Clc1ccc(c(Cl)c1)c2nnc3cccc(Cl)n23,2.88,
CCn1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)NCCOC)n2,2.44,
ONC(=O)c1ccc(NS(=O)(=O)c2ccccc2)cc1,0.75,
CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)[S+](C)[O-],1.6,
Nc1ccnc(n1)c2cccnc2,0.44,
Cc1nc(C)c(nc1C(=O)N)c2ccc(cc2)[C@@H]3CC[C@@H](CC(=O)N)CC3,2.7,
Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(C4CCCC4)c5ccccn5,1.9,
Cc1cccc(NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)C#N)n1,2.42,
C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,2.33,
Cc1onc(C)c1CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(O)C=O,0.9,
Cc1ccccc1C(=O)NCC23CC4CC(CC(C4)C2)C3,4.28,
CN1CCN(CC1)C(=O)c2ccc(cc2)C(=C3CCN(Cc4cscn4)CC3)c5cccc6cccnc56,1.98,
CC1(C)N=C(N)N=C(N)N1c2ccc(Oc3ccc(Cl)cc3)c(Cl)c2,0.79,
COc1ccc(cc1)n2cnc3cc(NS(=O)(=O)c4ccccc4)ccc23,3.7,
OC(=O)c1ccccc1CN2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,2.48,
CNc1nc(C)c(s1)c2nc(Nc3cccc(c3)N4CCCN(CC4)C(=O)C)ncc2C#N,3.2,
Fc1cc(cc(F)c1CN2CCOCC2)c3cccc4ncc(nc34)c5cnn(c5)C6CCNCC6,1.86,
CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4cccnc4,0.01,
OC(=O)c1cc2cc(OCc3ccccc3)ccc2[nH]1,0.4,
OC(=O)c1ccccc1C(=O)N2CCC(CC2)N3CCC(CC3)Oc4ccc(Cl)c(Cl)c4,1.73,
Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4c[nH]c(C)n4,2.97,
